Food Code,Food Name,Water (g),Total nitrogen (g),Protein (g),Fat (g),Carbohydrate (g),Energy (kcal) (kcal),Energy (kJ) (kJ),Starch (g),Oligosaccharide (g),Total sugars (g),Glucose (g),Galactose (g),Fructose (g),Sucrose (g),Maltose (g),Lactose (g),Alcohol (g),NSP (g),AOAC fibre (g),Satd FA /100g FA (g),Satd FA /100g fd (g),n-6 poly /100g FA (g),n-6 poly /100g food (g),n-3 poly /100g FA (g),n-3 poly /100g food (g),cis-Mono FA /100g FA (g),cis-Mono FA /100g Food (g),Mono FA/ 100g FA (g),Mono FA /100g food (g),cis-Polyu FA /100g FA (g),cis-Poly FA /100g Food (g),Poly FA /100g FA (g),Poly FA /100g food (g),Sat FA excl Br /100g FA (g),Sat FA excl Br /100g food (g),Branched chain FA /100g FA (g),Branched chain FA /100g food (g),Trans FAs /100g FA (g),Trans FAs /100g food (g),Cholesterol (mg)
15-221,Nut,48.3,1.43,7.8,15.3,24.3,260.0,1085.0,21.2,0.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-215,Nut and rice roast,34.8,2.175,12.05,22.25,24.35,339.5,1416.5,21.25,0.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,14.5
15-217,Nut and seed roast,36.1,2.35,12.95,24.4,18.85,342.0,1425.5,15.55,0.45,2.8,0.0,0.0,0.0,1.65,0.0,0.0,0.0,4.05,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,16.5
15-219,Nut and vegetable roast,41.2,2.025,11.2,21.55,18.95,309.0,1290.0,14.85,0.35,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,14.5
15-208,Nut croquettes,36.2,1.72,9.3,26.2,21.6,351.0,1461.0,18.6,0.4,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-210,Nut cutlets,54.1667,0.92,4.9,19.2,19.1,263.3333,1098.6667,17.6667,0.1,1.3333,0.3,0.0,0.2,0.7333,0.0,0.0,0.0,1.7333,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,7.9667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-214,Nut roast,38.0,2.41,13.25,24.1,17.85,336.5,1402.0,13.95,0.35,3.55,0.2,0.0,0.2,1.4,0.25,0.0,0.0,3.95,0.0,0.0,3.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.145,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.005,16.5
13-877,Nutmeg,6.2,1.1,5.8,36.3,0.0,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,0.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-880,Nuts,5.7,4.36,23.8,49.1,11.6,581.0,2407.0,6.0,0.0,5.6,0.0,0.0,0.0,5.6,0.0,0.0,0.0,6.2,0.0,0.0,7.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,0.0,0.0,0.0,11.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-1100,Oatcakes,8.0,1.615,9.4,17.95,62.1,432.0,1817.5,60.3,0.0,1.75,0.0,0.0,0.0,0.65,1.1,0.05,0.0,7.5,8.1,14.85,6.215,9.49,1.82,0.61,0.115,24.35,4.655,24.375,7.14,10.15,1.935,10.15,3.47,14.79,2.835,0.06,0.0,0.05,0.165,14.15
16-259,Octopus,82.1,2.86,17.9,1.3,0.0,83.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,48.0
17-031,Oil,0.0056,0.0017,0.0111,99.8389,0.0,898.5,3693.9444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4722,19.4278,18.4161,30.5444,2.2917,3.9056,21.2933,31.8,24.9056,33.2889,21.4217,34.5944,31.7889,42.6389,14.1944,17.2056,0.0,0.0,0.0,0.0,31.6667
13-300,Okra,47.0333,0.3633,2.3667,9.0333,2.4667,105.3333,440.3333,0.4333,0.0,2.0333,0.5,0.0,0.7333,0.7667,0.0,0.0,0.0,3.4333,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,5.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-824,Okra with tomatoes and onion,72.6,0.425,2.9,12.2,4.85,139.0,575.5,0.5,0.0,4.1,1.3,0.0,1.55,1.15,0.0,0.0,0.0,4.15,0.0,0.0,1.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.835,0.0,0.0,0.0,1.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-340,Olives,68.85,0.125,0.8,9.9,0.0,92.5,379.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-946,Omelette,63.225,1.625,10.2,20.675,2.35,235.25,976.25,0.6,0.0,1.15,0.4,0.0,0.35,0.35,0.0,0.05,0.0,0.725,0.0,0.0,8.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1275,0.0,0.0,0.0,3.8175,0.0,0.0,0.0,0.0,0.0,0.3925,234.525
17-815,Onion sauce,82.7667,0.4967,3.1333,4.6667,8.6,86.3333,362.3333,3.4,0.0,4.8,0.5333,0.0,0.3667,0.4667,0.0,3.3667,0.0,0.5333,0.9,0.0,1.9367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7767,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0567,5.9
13-309,Onions,76.26,0.296,1.86,2.85,15.44,91.1,384.1,0.05,3.49,11.9,4.39,0.0,3.49,4.02,0.0,0.0,0.0,2.21,4.31,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.919,0.0,0.0,0.0,0.931,0.0,0.0,0.0,0.0,0.0,0.0,2.6
14-329,Orange juice,76.275,0.095,0.6,0.0,7.225,29.5,125.75,0.0,0.0,7.225,1.725,0.0,2.0,3.525,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-199,Orange roughy,75.9,2.35,14.7,7.0,0.0,126.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,20.0
14-327,Oranges,87.0,0.13,0.8,0.2,7.0,31.5,133.0,0.0,0.0,7.0,1.7,0.0,1.9,3.4,0.0,0.0,0.0,1.7,1.2,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-878,Oregano,45.85,0.865,5.4,2.6,0.0,0.0,0.0,0.0,0.0,2.45,1.15,0.1,0.65,0.55,0.0,0.0,0.0,0.0,25.55,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-177,Ortaniques,86.0,0.16,1.0,0.2,11.7,49.0,205.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-734,Ovaltine,2.0,1.14,7.3,1.9,83.1,358.0,1524.0,34.8,0.0,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.3,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-818,Ovaltine powder,79.5667,0.61,3.8667,1.8333,13.4,82.3333,348.6667,3.9,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-419,Oxtail,47.6667,3.31,20.7,9.5333,0.0,168.6667,704.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.4667,1.4,0.0,0.0,0.0,0.0,0.0,0.0,21.1333,1.6,0.0,0.0,1.7667,0.1333,0.0,0.0,0.0,0.0,0.0,0.0,61.6667
16-260,Oysters,48.85,0.98,6.15,0.75,1.55,37.0,156.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54,0.1,3.02,0.025,22.915,0.185,8.78,0.07,12.54,0.1,25.935,0.235,25.185,0.25,16.13,0.13,0.0,0.0,0.0,0.0,32.5
13-516,Pak choi,94.8,0.24,1.5,0.1,1.9,14.0,58.0,0.4,0.0,1.5,0.8,0.0,0.6,0.1,0.0,0.0,0.0,0.0,2.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-620,Pakora,43.2,1.34,8.4,22.0,16.5,293.0,1221.0,15.0,0.0,1.5,0.2,0.0,0.6,0.7,0.0,0.0,0.0,4.7,3.3,0.0,3.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.45,0.0,0.0,0.0,11.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15-653,Pakora/bhajia,38.4875,1.5888,9.95,20.325,24.075,309.625,1291.875,20.1375,0.1625,2.2375,0.525,0.0,0.475,1.2,0.0,0.0,0.0,5.0375,3.1875,0.0,1.4912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.97,0.0,0.0,0.0,6.53,0.0,0.0,0.0,0.0,0.0,0.0088,0.0
11-1101,Pakoras,56.7,1.3,8.1,8.1,19.7,173.0,728.0,16.5,0.0,2.1,0.6,0.0,0.5,1.0,0.0,0.0,0.0,4.5,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.01,0.0
11-1102,Pancakes,58.35,1.0088,6.1,7.4375,27.5375,194.375,819.125,18.525,0.0,8.9375,0.275,0.0,0.25,5.35,0.0125,3.0125,0.0,1.25,1.425,0.0,1.6862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,0.0412,43.675
11-922,Pancakes (served with crispy duck),29.1,1.37,7.8,7.9,53.3,305.0,1291.0,41.9,6.2,5.2,0.1,0.0,0.0,0.4,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16-382,Pangasius,79.1333,3.0533,19.0667,2.0333,0.0,95.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4867,0.63,0.0,0.1867,0.0,0.0267,12.9333,0.5633,0.0,0.5667,4.9467,0.2167,0.0,0.2167,0.0,0.0,0.0,0.0,0.0967,0.0,45.9
11-998,Papadums,3.9,1.84,11.5,38.8,28.3,501.0,2084.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,6.3,0.0,7.95,27.48,10.19,6.28,2.33,44.27,16.42,0.0,16.5,33.76,12.52,0.0,12.52,21.42,7.95,0.0,0.0,0.18,0.07,1.9
13-311,Papaya,30.7,0.0467,0.3,0.0333,1.8333,32.6667,137.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-879,Paprika,11.2,2.26,14.1,12.9,0.0,0.0,0.0,0.0,0.0,10.3,2.6,0.2,6.7,0.8,0.0,0.0,0.0,0.0,34.9,0.0,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,7.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-1104,Paratha,30.6,1.37,7.8,14.4,45.8,333.0,1398.0,45.1,0.0,0.7,0.0,0.0,0.0,0.6,0.1,0.1,0.0,4.4,4.9,0.0,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.46,34.1
16-101,Parrot fish,79.0,3.18,19.9,0.4,0.0,83.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-844,Parsley,46.05,1.5,9.4,4.15,8.6,107.5,450.5,1.25,0.0,7.35,4.45,0.0,2.85,0.0,0.0,0.0,0.0,15.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-312,Parsnip,26.4333,0.0967,0.6,0.3667,4.1667,96.0,407.0,2.0667,0.2,1.9,0.2667,0.0,0.1667,1.4333,0.0,0.0,0.0,1.5333,1.5667,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.0,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18-381,Partridge,43.6,4.695,29.35,5.75,0.0,169.5,711.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,49.3,2.65,0.0,0.0,25.1,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-178,Passion fruit,60.3,0.36,2.15,0.3,4.65,29.0,122.0,0.0,0.0,4.65,1.75,0.0,1.5,1.35,0.0,0.0,0.0,2.65,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-285,Passion fruit juice,87.3,0.13,0.8,0.1,10.7,47.0,189.0,0.0,0.0,10.7,4.1,0.0,3.5,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-1129,Pasta,50.7111,1.2639,7.5111,2.5778,37.5833,194.2222,824.5,36.0444,0.0278,1.5111,0.1944,0.0,0.2278,0.2667,0.7222,0.1,0.0,2.5611,2.5778,29.7089,0.9944,30.7689,0.4128,1.9517,0.0261,23.7611,0.6356,22.8422,0.6894,32.6722,0.4372,32.9111,0.5306,29.2111,0.9422,0.4983,0.0206,0.8311,0.035,10.2
11-734,Pasta and sauce mixes,6.4,2.25,12.8,4.9,70.0,358.0,1519.0,61.9,0.0,8.1,0.4,0.0,0.5,1.2,4.3,1.7,0.0,4.6,4.5,47.67,2.25,17.66,0.84,1.4,0.07,27.38,1.29,32.42,1.53,19.05,0.9,19.93,0.94,47.12,2.23,0.55,0.02,5.73,0.27,3.0
11-717,Pasta shapes,9.7,1.94,11.0,1.6,75.4,341.0,1453.0,73.1,0.0,2.3,0.2,0.0,0.3,0.3,1.5,0.0,0.0,3.5,5.5,21.65,0.23,57.91,0.62,3.39,0.04,16.85,0.18,16.95,0.18,61.25,0.65,61.39,0.65,21.65,0.23,0.0,0.0,0.25,0.0,0.0
19-611,Pasta with ham and mushroom sauce,71.7,1.0,5.7,5.3,16.2,132.0,554.0,15.3,0.0,1.0,0.0,0.0,0.1,0.0,0.6,0.3,0.0,1.1,1.2,0.0,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.17,17.5
19-483,Pasta with meat and tomato sauce,65.9,1.11,6.6,4.1,20.4,140.0,590.0,18.5,0.0,1.9,0.7,0.0,0.7,0.2,0.3,0.0,0.0,2.0,2.1,0.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.15,10.7
15-835,Pastichio,66.0,1.14,7.0,6.3,17.2,150.0,630.0,15.1,0.0,2.8,0.6,0.0,0.6,0.3,0.1,1.1,0.0,1.6,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.2,33.1
11-1064,Pastries,22.85,0.8917,5.2333,29.0,41.3833,437.1667,1823.6667,17.0,0.0,24.3667,3.0667,0.0,2.05,13.8833,0.8333,0.7667,0.0,0.95,1.4,32.4833,10.725,6.8517,1.7867,1.135,0.31,24.6333,6.2633,25.325,7.7333,8.0,2.0883,8.02,2.3833,31.96,8.3867,0.5233,0.1333,0.7,0.2733,53.15
11-1010,Pastry,21.38,1.2267,7.14,24.98,44.7933,421.2667,1762.6667,43.7267,0.0,1.0733,0.0733,0.0,0.0133,0.2,0.6667,0.0933,0.0,2.2,3.2467,13.42,12.9833,7.74,1.0953,1.232,0.2313,16.8067,3.562,16.824,7.9473,9.4467,1.3273,9.4467,2.2313,13.4027,3.664,0.0147,0.0027,0.0267,0.4873,51.1267
15-646,Pasty,45.1,0.78,4.55,17.15,30.35,286.5,1198.0,28.45,0.0,1.85,0.4,0.0,0.3,0.85,0.2,0.05,0.0,3.0,1.4,0.0,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,1.88,0.0,0.0,0.0,0.0,0.0,0.255,19.15
16-451,Pate,55.3333,2.4967,15.6,23.8333,1.9,284.0,1177.3333,1.2,0.0,0.7,0.5333,0.0,0.0333,0.1,0.0,0.0333,0.0,0.0,0.7,0.0,5.6333,8.6833,1.34,0.7333,0.1167,30.6667,5.2133,0.0,9.2667,9.4167,1.4567,0.0,4.51,25.5167,4.2467,0.1167,0.0133,0.3333,0.0333,110.0
13-315,Patra leaves,84.9,0.63,4.0,1.5,2.6,39.0,165.0,0.4,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12-475,Pavlova,35.45,0.52,3.25,14.0,44.8,307.0,1289.5,0.7,0.95,43.15,2.3,0.0,1.25,38.0,0.55,1.0,0.0,0.0,1.5,28.75,7.695,1.8,0.335,0.4,0.075,14.8,2.785,18.15,4.86,2.4,0.45,2.6,0.695,28.1,5.23,0.65,0.12,3.55,0.95,32.0
12-594,Peach melba,70.5,0.27,1.7,10.5,18.1,170.0,708.0,0.6,0.0,14.9,3.3,0.0,1.8,6.8,0.5,2.7,0.0,0.4,0.0,0.0,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,24.6
14-188,Peaches,84.175,0.1175,0.75,0.05,9.525,39.25,167.0,0.0,0.0,9.525,2.05,0.0,2.35,5.05,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-116,Peanut brittle,1.7,1.38,8.6,19.0,73.8,483.0,2031.0,2.1,0.0,71.8,3.8,0.0,3.8,64.2,0.0,0.0,0.0,2.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,11.0
14-892,Peanut butter,1.1,4.17,22.8,51.8,13.1,607.0,2514.0,6.4,0.0,6.7,0.0,0.0,0.0,6.7,0.0,0.0,0.0,5.4,6.6,0.0,12.78,34.0,16.84,0.0,0.0,38.4,19.02,0.0,19.91,34.0,16.84,0.0,16.84,25.8,12.78,0.0,0.0,0.0,0.0,0.0
14-834,Peanuts,4.4,3.888,21.26,41.2,16.58,518.0,2151.2,4.56,0.0,12.02,2.56,0.0,2.58,6.44,0.0,0.46,0.0,5.26,3.12,0.0,6.608,5.8,2.55,0.16,0.07,10.02,4.406,0.0,16.846,5.96,2.62,0.0,10.828,3.94,1.732,0.0,0.0,0.0,0.008,1.1
14-882,Peanuts and raisins,9.3,2.8,15.4,25.9,37.5,436.0,1821.0,3.5,0.0,34.0,15.2,0.0,15.3,3.5,0.0,0.0,0.0,4.4,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-196,Pears,73.83,0.064,0.41,0.13,14.22,56.0,239.1,0.0,0.0,14.22,3.49,0.0,8.71,2.03,0.0,0.0,0.0,2.09,1.4,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-122,Peas,60.8176,1.1018,6.8882,0.8824,15.0765,97.8824,415.1176,11.9059,0.3647,2.4059,0.4235,0.0,0.0647,2.0,0.0,0.0,0.0,3.8353,2.3941,1.4076,0.1765,0.6412,0.0259,0.1824,0.0059,3.0276,0.0318,0.0,0.1235,4.6524,0.0312,0.0,0.3806,2.7471,0.0329,0.0,0.0,0.0024,0.0,0.0
14-837,Pecan nuts,2.75,1.295,6.85,52.2,4.3,513.0,2116.5,1.1,0.0,3.2,0.2,0.0,0.2,2.75,0.0,0.0,0.0,3.5,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.65,0.0,0.0,0.0,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14-338,Peel,20.9,0.05,0.3,0.9,0.0,287.0,1224.0,22.9,0.0,0.0,16.7,0.0,3.8,8.1,22.6,0.0,0.0,4.8,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-524,Pepper,57.5286,0.8657,5.1571,3.3571,7.0429,57.8571,242.7143,0.0,0.0857,2.5143,1.0429,0.0286,1.4143,0.0286,0.0,0.0,0.0,0.5143,8.6714,0.0,0.6714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0171,1.6171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-830,Peppermint creams,6.7,0.11,0.7,0.0,96.9,366.0,1562.0,1.0,0.0,95.9,0.0,0.0,0.0,95.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-117,Peppermints,0.2,0.08,0.5,0.7,102.7,393.0,1678.0,0.0,0.0,102.7,1.0,0.0,0.0,101.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13-316,Peppers,85.5286,0.3957,2.4286,1.9286,5.5571,47.8571,201.7143,2.2143,0.0286,2.5143,1.1143,0.0,1.3143,0.0571,0.0143,0.0,0.0,0.8143,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3857,0.0,0.0,0.0,0.2243,0.0,0.0,0.0,0.0,0.0,0.04,2.9143
17-622,Pesto,43.3,0.68,5.3,36.55,4.9,368.5,1520.5,1.15,0.0,3.75,0.55,0.0,0.2,0.0,0.2,0.2,0.0,0.55,1.65,13.805,5.59,36.36,14.775,0.36,0.145,34.82,14.145,35.045,14.235,36.695,14.885,37.15,15.095,13.405,5.59,0.05,0.015,0.61,0.25,7.2
15-838,Pesto sauce,27.2,3.06,19.0,46.2,2.4,501.0,2073.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,12.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,0.0,9.44,0.0,0.0,0.0,0.0,0.0,0.5,40.8
18-383,Pheasant,45.15,3.39,21.2,9.1,0.0,167.0,697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,49.6,4.25,0.0,0.0,14.0,1.2,0.0,0.0,0.0,0.0,0.7,0.05,167.5
14-207,Physalis,82.9,0.29,1.8,0.2,11.1,53.0,218.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-702,Piccalilli,79.1,0.16,1.0,0.5,17.6,84.0,360.0,2.8,0.0,14.8,6.5,0.0,6.8,1.5,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17-718,Pickle,67.8,0.1,0.6,0.1,28.0,111.0,476.0,3.4,0.0,24.6,8.0,0.0,8.4,8.2,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11-1007,Pie,54.34,0.9966,6.1114,11.8,24.9943,224.4286,940.9429,16.2171,0.0543,8.6,1.1857,0.0,1.2914,5.3371,0.3371,0.3971,0.0,1.6029,1.3171,7.3054,4.5711,1.5371,0.1983,0.3377,0.0451,8.0929,0.8671,6.3006,3.8789,2.594,0.2851,2.1951,1.3257,5.8683,0.6989,0.1046,0.0094,0.432,0.14,20.8343
